track_name,artists,track_genre,energy,valence
Your Turn,Ty Dolla $ign;Musiq Soulchild;Tish Hyman;6LACK,hip-hop,0.389,0.248
Blowing Up,KR$NA,hip-hop,0.776,0.287
Rap God,Eminem,hip-hop,0.843,0.625
Khatam Hue Waande,Emiway Bantai,hip-hop,0.903,0.729
Or Nah - Remix,Ty Dolla $ign;The Weeknd;Wiz Khalifa;DJ Mustard,hip-hop,0.348,0.155
It Ain't Legal,Karan Aujla;Gurlez Akhtar,hip-hop,0.637,0.32
Tera Mera Rishta,Mustafa Zahid,hip-hop,0.895,0.648
Scapegoat,Sidhu Moose Wala,hip-hop,0.518,0.548
Spicy,Ty Dolla $ign;Post Malone,hip-hop,0.523,0.134
Kamm Koi Na,The Landers;Davi Singh,hip-hop,0.841,0.748
Alone for Christmas,Ty Dolla $ign;Kiana Ledé,hip-hop,0.745,0.666
Astaghfirullah,MC STAN,hip-hop,0.725,0.349
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar;Sachin-Jigar;Vee,hip-hop,0.797,0.453
Spicy,Ty Dolla $ign;Post Malone,hip-hop,0.51,0.118
Universe,Ty Dolla $ign;Kehlani,hip-hop,0.473,0.365
Spicy,Ty Dolla $ign;Post Malone,hip-hop,0.51,0.118
Or Nah - Remix,Ty Dolla $ign;The Weeknd;Wiz Khalifa;DJ Mustard,hip-hop,0.329,0.214
Universe,Ty Dolla $ign;Kehlani,hip-hop,0.473,0.365
Spicy,Ty Dolla $ign;Post Malone,hip-hop,0.523,0.134
Spicy,Ty Dolla $ign;Post Malone,hip-hop,0.51,0.118
Brothers Anthem,Ajay-Atul;Vishal Dadlani,hip-hop,0.668,0.152
Adhoore,Vishal Dadlani;Alyssa Mendonsa,hip-hop,0.542,0.673
By Yourself,Ty Dolla $ign;Jhené Aiko;Mustard,hip-hop,0.526,0.182
Thangamey,Anirudh Ravichander,hip-hop,0.901,0.62
Ego Death,Ty Dolla $ign;Kanye West;FKA twigs;Skrillex,hip-hop,0.598,0.331
Save You,Kodak Black,hip-hop,0.637,0.187
Ego Death,Ty Dolla $ign;Kanye West;FKA twigs;Skrillex,hip-hop,0.598,0.331
"Soul of Doctor (Theme) [From ""Doctor""]",Anirudh Ravichander;Niranjana Ramanan,hip-hop,0.837,0.212
Roll in Peace,Kodak Black;XXXTENTACION,hip-hop,0.522,0.361
Calling My Spirit,Kodak Black,hip-hop,0.362,0.744
Super Gremlin,Kodak Black,hip-hop,0.414,0.106
Drop It Like It's Hot,Snoop Dogg;Pharrell Williams,hip-hop,0.622,0.664
Love U Better,Ty Dolla $ign;Lil Wayne;The-Dream,hip-hop,0.562,0.389
Me and Klik,Kodak Black;John Wicks;Jackboy,hip-hop,0.733,0.212
Drop It Like It's Hot,Snoop Dogg;Pharrell Williams,hip-hop,0.622,0.664
"Young, Wild & Free",Snoop Dogg;Wiz Khalifa;Bruno Mars,hip-hop,0.655,0.532
"Young, Wild & Free",Snoop Dogg;Wiz Khalifa;Bruno Mars,hip-hop,0.655,0.532
"Young, Wild & Free",Snoop Dogg;Wiz Khalifa;Bruno Mars,hip-hop,0.655,0.532
N95,Kendrick Lamar,hip-hop,0.67,0.408
Fuck Love (feat. Trippie Redd),XXXTENTACION;Trippie Redd,hip-hop,0.533,0.329
In Da Club,50 Cent,hip-hop,0.713,0.777
Kangna,Dr Zeus;Master Rakesh;Shortie;Deepti,hip-hop,0.858,0.764
High Heels,Jaz Dhami;Yo Yo Honey Singh,hip-hop,0.913,0.772
One Bottle Down,Yo Yo Honey Singh,hip-hop,0.629,0.193
Sher Aaya Sher,DIVINE;Major C,hip-hop,0.657,0.756
Ishq Tera,Guru Randhawa,hip-hop,0.689,0.507
Dilaan De Rajya,Maninder Buttar,hip-hop,0.743,0.834
Viah,Jass Manak,hip-hop,0.757,0.358
Most Wanted,AP Dhillon;Gurinder Gill;Gminxr,hip-hop,0.573,0.49
MACHAYENGE 4,Emiway Bantai,hip-hop,0.797,0.608
Aankhon Aankhon,Yo Yo Honey Singh,hip-hop,0.988,0.61
La La La (Reprise),Arjun Kanungo,hip-hop,0.626,0.569
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap;Quevedo,hip-hop,0.782,0.55
"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa;Neha Kakkar;Tanishk Bagchi;Panjabi MC,hip-hop,0.922,0.887
Deewana,Akhil,hip-hop,0.531,0.471
Chaiyya Chaiyya,Sukhwinder Singh;Sapna Awasthi,hip-hop,0.579,0.481
Baby Girl,Guru Randhawa;Dhvani Bhanushali,hip-hop,0.801,0.533
Chandra (Featuring. Shreya Ghoshal),Ajay-Atul;Shreya Ghoshal,hip-hop,0.748,0.505
Its All About You,Sidhu Moose Wala,hip-hop,0.635,0.55
The Wakhra Song,Navv Inder;Lisa Mishra;Raja Kumari,hip-hop,0.894,0.588
Forget About It (feat. Sunny Malton),Sidhu Moose Wala;Sunny Malton,hip-hop,0.884,0.716
Kaun Hain Voh,Kailash Kher;Mounima,hip-hop,0.742,0.372
Uchiyaan Dewaraan,Bilal Saeed;Momina Mustehsan,hip-hop,0.577,0.244
Zingaat,Ajay-Atul,hip-hop,0.788,0.705
Band Theke,Jordan Sandhu,hip-hop,0.672,0.49
"Kar Har Maidaan Fateh (From ""Sanju"")",Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,hip-hop,0.821,0.184
Ik Junoon (Paint It Red),Vishal Dadlani,hip-hop,0.848,0.641
WORKIN ME,Quavo,hip-hop,0.628,0.267
Balcony,Jordan Sandhu,hip-hop,0.712,0.432
HOTEL LOBBY (Unc & Phew),Quavo;Takeoff,hip-hop,0.636,0.163
Yedhalo Oka Mounam - The Innocence of Love,Anirudh Ravichander;Ajesh,hip-hop,0.798,0.386
Bad Boy X Bad Girl (feat. Nikhita Gandhi),Badshah;Nikhita Gandhi,hip-hop,0.764,0.601
Chellamma,Anirudh Ravichander;Jonita Gandhi,hip-hop,0.68,0.734
"Mathuga Mathuga (From ""Vikram Hitlist"")",Anirudh Ravichander;Kamal Haasan,hip-hop,0.811,0.919
"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,hip-hop,0.841,0.59
"Ishare Tere (From ""Ishare Tere"")",Guru Randhawa;Dhvani Bhanushali,hip-hop,0.941,0.337
Positivity,Jordan Sandhu,hip-hop,0.698,0.501
"Odhani (From ""Made in China"")",Sachin-Jigar;Darshan Raval;Neha Kakkar,hip-hop,0.731,0.474
Aj Kal Ve,Sidhu Moose Wala,hip-hop,0.532,0.932
Emannavoo,Anirudh Ravichander;Shweta Mohan,hip-hop,0.542,0.652
"Ilamai Thirumbudhe - From ""Petta""",Anirudh Ravichander,hip-hop,0.425,0.457
Nenjinile Rebirth,Chris G.;Mc Sai;Sahi Siva,hip-hop,0.913,0.712
What a Karavaad,Anirudh Ravichander;Dhanush,hip-hop,0.794,0.448
Vaathi Raid,Anirudh Ravichander;Arivu,hip-hop,0.93,0.666
Vikram Title Track - Telugu,Anirudh Ravichander;Prudhvi Chandra,hip-hop,0.874,0.118
Noche De Sexo,Wisin & Yandel;Anthony Santos,hip-hop,0.714,0.506
Me Estas Tentando - Remix,"Wisin & Yandel;Franco ""El Gorilla"";Jayko",hip-hop,0.897,0.805
Two Two Two,Anirudh Ravichander;Sunidhi Chauhan;Sanjana Kalmanje,hip-hop,0.691,0.648
Fair Trade (with Travis Scott),Drake;Travis Scott,hip-hop,0.465,0.292
Secrets,The PropheC,hip-hop,0.475,0.736
Dope Shope,Yo Yo Honey Singh;Deep Money,hip-hop,0.914,0.865
Paagal,Badshah,hip-hop,0.854,0.721
Chitta Kurta,Karan Aujla;Gurlez Akhtar,hip-hop,0.738,0.656
Jagga Jiteya,Daler Mehndi;Dee MC;Shashwat Sachdev,hip-hop,0.783,0.206
Blood Talks,Jordan Sandhu;Zikar Sandhu,hip-hop,0.735,0.532
Moaning Theme - Background Score,Anirudh Ravichander,hip-hop,0.71,0.502
Let 'em Play,Karan Aujla,hip-hop,0.651,0.747
Few Days,Amantej Hundal;Karan Aujla,hip-hop,0.627,0.526
Badmos Chora,MC SQUARE,hip-hop,0.828,0.86
Kahan Par Hai,MC STAN,hip-hop,0.695,0.489
Twist,Neeraj Shridhar,hip-hop,0.945,0.748
Aahun Aahun,Neeraj Shridhar;Master Saleem;Suzi Q,hip-hop,0.904,0.664
"Kanne Kanne (From ""Ayogya"")",Anirudh Ravichander;Sam C.S.,hip-hop,0.489,0.375
Kar Gayi Chull,Badshah;Amaal Mallik;Fazilpuria;Sukriti Kakar;Neha Kakkar,hip-hop,0.737,0.873
One Two Three Four (Get On The Dance Floor),Vishal Dadlani;Hamsika Iyer,hip-hop,0.867,0.87
Maari Thara Local - Here Comes Maari,Anirudh Ravichander;Dhanush,hip-hop,0.956,0.664
Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,hip-hop,0.769,0.237
Bad Things,Machine Gun Kelly;Camila Cabello,hip-hop,0.697,0.287
el diablo,Machine Gun Kelly,hip-hop,0.725,0.578
"Marana Mass - From ""Petta""",Anirudh Ravichander;S. P. Balasubrahmanyam,hip-hop,0.873,0.737
Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,hip-hop,0.769,0.237
Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,hip-hop,0.769,0.237
Estoy Enamorado,Wisin & Yandel,hip-hop,0.725,0.431
born with horns,Machine Gun Kelly,hip-hop,0.919,0.256
Estoy Enamorado,Wisin & Yandel,hip-hop,0.725,0.431
Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,hip-hop,0.769,0.237
Pegao,Wisin & Yandel,hip-hop,0.804,0.807
my ex's best friend,Machine Gun Kelly;blackbear,hip-hop,0.671,0.328
Hipnotízame,Wisin & Yandel,hip-hop,0.828,0.571
RAP DEVIL,Machine Gun Kelly,hip-hop,0.839,0.754
Clint Eastwood,Gorillaz,hip-hop,0.694,0.525
Sexy Movimiento,Wisin & Yandel,hip-hop,0.858,0.814
Sexy Movimiento,Wisin & Yandel,hip-hop,0.858,0.814
emo girl,Machine Gun Kelly;WILLOW,hip-hop,0.881,0.357
Pam Pam,Wisin & Yandel,hip-hop,0.69,0.735
Pam Pam,Wisin & Yandel,hip-hop,0.69,0.735
Pegao,Wisin & Yandel,hip-hop,0.804,0.807
bloody valentine,Machine Gun Kelly,hip-hop,0.856,0.47
Tu Olor,Wisin & Yandel,hip-hop,0.753,0.364
Me Estas Tentando,Wisin & Yandel,hip-hop,0.916,0.794
Sexy Movimiento,Wisin & Yandel,hip-hop,0.858,0.814
Sexy Movimiento,Wisin & Yandel,hip-hop,0.858,0.814
Sexy Movimiento,Wisin & Yandel,hip-hop,0.858,0.814
Noche De Sexo,Wisin & Yandel;Anthony Santos,hip-hop,0.714,0.506
Sigan Bailando,"Wisin & Yandel;Tego Calderón;Franco ""El Gorilla""",hip-hop,0.831,0.684
Clint Eastwood,Gorillaz,hip-hop,0.694,0.525
Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,hip-hop,0.769,0.237
The Valley of the Pagans,Gorillaz;Beck,hip-hop,0.856,0.94
Die Hard,Kendrick Lamar;Blxst;Amanda Reifer,hip-hop,0.736,0.362
WAIT FOR U (feat. Drake & Tems),Future;Drake;Tems,hip-hop,0.642,0.339
SICKO MODE,Travis Scott,hip-hop,0.73,0.446
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky;Skepta,hip-hop,0.569,0.294
Chalo Chalein,Ritviz;Seedhe Maut,hip-hop,0.5,0.572
Saiyaan Ji,Yo Yo Honey Singh;Neha Kakkar;Nushrratt Bharuccha,hip-hop,0.678,0.604
Roz,Ritviz;Nucleya,hip-hop,0.639,0.448
CHUSAMBA,Emiway Bantai,hip-hop,0.816,0.667
Face Off,Tech N9ne;Joey Cool;King Iso;Dwayne Johnson,hip-hop,0.935,0.391
Ramta Jogi,Sukhwinder Singh;Alka Yagnik,hip-hop,0.636,0.799
Pinnak,SAMBATA,hip-hop,0.684,0.543
She Knows (feat. Amber Coffman & Cults),J. Cole;Cults;Amber Coffman,hip-hop,0.74,0.183
Mirchi,DIVINE;MC Altaf;Stylo G;Phenom,hip-hop,0.608,0.818
Yaar Beli,Guri,hip-hop,0.853,0.566
Bekaar,Vilen,hip-hop,0.552,0.313
8 Cylinder,Sidhu Moose Wala,hip-hop,0.673,0.735
Vardaan,Ajey Nagar (CarryMinati);Wily Frenzy,hip-hop,0.735,0.139
Gang wale munde,Paradox,hip-hop,0.76,0.327
Billian Billian,Guri,hip-hop,0.893,0.753
Chandigarh Mein,Badshah;Harrdy Sandhu;Lisa Mishra;Asees Kaur,hip-hop,0.873,0.34
Sira E Hou,Amrit Maan;Nimrat Khaira,hip-hop,0.549,0.788
Somberi,Mathan;Naven,hip-hop,0.795,0.612
Long Drive,Mika Singh,hip-hop,0.89,0.283
Maine Khud Ko,Mustafa Zahid,hip-hop,0.52,0.492
Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander;Dhanush,hip-hop,0.774,0.884
Pakkam Vanthu,Anirudh Ravichander;Hiphop Tamizha,hip-hop,0.964,0.846
Tadipaar,MC STAN,hip-hop,0.813,0.37
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa;Tulsi Kumar,hip-hop,0.797,0.454
Sagiyae,Stephen Zechariah,hip-hop,0.549,0.372
Me and My Girlfriend,Sidhu Moose Wala,hip-hop,0.799,0.746
Jatt te Jawani,Dilpreet Dhillon;Karan Aujla,hip-hop,0.685,0.608
Pind Hood Damn Good (RMG Intro),Sidhu Moose Wala,hip-hop,0.6,0.731
Ghost Unmasked - Background Score,Anirudh Ravichander,hip-hop,0.654,0.0372
Kaththi - Theme,Anirudh Ravichander,hip-hop,0.73,0.819
Dracula,King,hip-hop,0.791,0.711
Desi Dan Bilzerian,King,hip-hop,0.489,0.582
Sensacion Del Bloque,De La Ghetto,hip-hop,0.726,0.405
Saaral Mazhaiyaa,Stephen Zechariah;Kaushik Iyer,hip-hop,0.571,0.286
"Chura Ke Dil Mera - From ""Hungama 2""",Benny Dayal;Anmol Malik;Anu Malik,hip-hop,0.857,0.817
Jalsa Jalsa,Baba Sehgal;Rita,hip-hop,0.906,0.808
Velicha Poove,Anirudh Ravichander;Mohit Chauhan;Shreya Ghoshal,hip-hop,0.701,0.683
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
Sensacion Del Bloque,De La Ghetto,hip-hop,0.726,0.405
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
Woh Kisna Hai,Sukhwinder Singh;Ayesha Darbar;S. P. Sailaja,hip-hop,0.525,0.494
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
Do Vaari Jatt,Jordan Sandhu;Arjan virk,hip-hop,0.727,0.616
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
AEIOU,Justin Quiles;Robin Schulz,hip-hop,0.856,0.706
Ex Bitch,XXXTENTACION,hip-hop,0.462,0.702
Still D.R.E.,Dr. Dre;Snoop Dogg,hip-hop,0.775,0.527
angels,HRJXT;Intense,hip-hop,0.746,0.23
"Bhaag D.K. Bose, Aandhi Aayi",Ram Sampath,hip-hop,0.926,0.731
Lala Lori,Fazilpuria;Afsana Khan,hip-hop,0.741,0.682
Vibe Hai,DIVINE;Aavrutti;D'Evil;Shah Rule,hip-hop,0.812,0.829
Saza-E-Maut,KR$NA;Raftaar,hip-hop,0.837,0.881
Afsanay,Young Stunners;Talha Anjum;Talhah Yunus,hip-hop,0.456,0.534
"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani;Benny Dayal,hip-hop,0.904,0.528
Chithiyaan,Karan Aujla,hip-hop,0.638,0.659
One Side,DIVINE,hip-hop,0.813,0.553
Adhiya,Karan Aujla,hip-hop,0.758,0.794
The Search,NF,hip-hop,0.786,0.39
Ye Mantramo,Bobo Shashi,hip-hop,0.652,0.417
IDGAF (feat. Morrisson),Sidhu Moose Wala;Morrisson,hip-hop,0.779,0.535
Dear Mama,Sidhu Moose Wala,hip-hop,0.592,0.405
Titli,Satinder Sartaaj,hip-hop,0.831,0.839
Gajanana,Sukhwinder Singh,hip-hop,0.872,0.397
Haareya,Sachin-Jigar;Arijit Singh;Priya Saraiya,hip-hop,0.392,0.534
"Arjunar Villu (From ""Gilli"")",Sukhwinder Singh;Manikka Vinayagam,hip-hop,0.909,0.51
Swad Kutde,The Landers,hip-hop,0.511,0.795
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
Nee Nenacha,Hiphop Tamizha;Sid Sriram,hip-hop,0.408,0.408
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
Coldplay,Lizzo,hip-hop,0.807,0.774
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
About Damn Time,Lizzo,hip-hop,0.743,0.722
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
About Damn Time,Lizzo,hip-hop,0.743,0.722
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time - Purple Disco Machine Remix,Lizzo;Purple Disco Machine,hip-hop,0.771,0.886
Truth Hurts,Lizzo,hip-hop,0.622,0.407
About Damn Time,Lizzo,hip-hop,0.743,0.722
Special,Lizzo,hip-hop,0.707,0.264
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Truth Hurts,Lizzo,hip-hop,0.622,0.407
About Damn Time,Lizzo,hip-hop,0.743,0.722
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Truth Hurts,Lizzo,hip-hop,0.622,0.407
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Truth Hurts - DaBaby Remix,Lizzo;DaBaby,hip-hop,0.627,0.38
Good as Hell - Two Stacks Remix,Lizzo;Two Stacks,hip-hop,0.854,0.514
Truth Hurts - DaBaby Remix,Lizzo;DaBaby,hip-hop,0.627,0.38
Nanchaku,Seedhe Maut;MC STAN,hip-hop,0.66,0.443
Tabahi,Badshah,hip-hop,0.861,0.814
Baitikochi Chuste,Anirudh Ravichander,hip-hop,0.443,0.642
Last Last,Burna Boy,hip-hop,0.565,0.55
On the Low,Burna Boy,hip-hop,0.781,0.937
About Damn Time,Lizzo,hip-hop,0.743,0.722
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
B. D’OR,Burna Boy;Wizkid,hip-hop,0.658,0.483
B. D’OR,Burna Boy;Wizkid,hip-hop,0.658,0.483
Clout,Offset;Cardi B,hip-hop,0.622,0.423
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
Last Last,Burna Boy,hip-hop,0.565,0.55
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Grrrls,Lizzo,hip-hop,0.449,0.911
B. D’OR,Burna Boy;Wizkid,hip-hop,0.658,0.483
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
About Damn Time,Lizzo,hip-hop,0.743,0.722
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
23 (Mixed),Burna Boy,hip-hop,0.541,0.731
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Grrrls,Lizzo,hip-hop,0.449,0.911
Real Life (Mixed),Burna Boy;Stormzy,hip-hop,0.592,0.632
About Damn Time,Lizzo,hip-hop,0.743,0.722
Money Play (Mixed),Burna Boy,hip-hop,0.8,0.488
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Special,Lizzo,hip-hop,0.707,0.264
Special,Lizzo,hip-hop,0.707,0.264
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Truth Hurts - DaBaby Remix,Lizzo;DaBaby,hip-hop,0.627,0.38
About Damn Time - Purple Disco Machine Remix,Lizzo;Purple Disco Machine,hip-hop,0.771,0.886
About Damn Time,Lizzo,hip-hop,0.743,0.722
"My Money, My Baby - From ""Queen & Slim: The Soundtrack""",Burna Boy,hip-hop,0.664,0.637
Rock Your Body,Burna Boy,hip-hop,0.623,0.801
Sirikkalam Parakkalam,Benny Dayal;Madurai Soulijos,hip-hop,0.834,0.537
Truth Hurts,Lizzo,hip-hop,0.622,0.407
2 Be Loved (Am I Ready),Lizzo,hip-hop,0.769,0.915
Boys - Pink Panda Remix,Lizzo;Pink Panda,hip-hop,0.938,0.848
Good as Hell,Lizzo,hip-hop,0.919,0.535
Truth Hurts - DaBaby Remix,Lizzo;DaBaby,hip-hop,0.627,0.38
Laal Bindi,Akull,hip-hop,0.599,0.283
Danza Kuduro,Don Omar;Lucenzo,hip-hop,0.917,0.889
Teesri Manzil,DIVINE,hip-hop,0.88,0.399
Shinin',Tegi Pannu;Manni Sandhu,hip-hop,0.673,0.919
Last Last,Burna Boy,hip-hop,0.565,0.55
Jatti Jeone Morh Wargi,Sidhu Moose Wala;Sonam Bajwa,hip-hop,0.777,0.803
Snapchat Story,Bilal Saeed;Romee Khan,hip-hop,0.811,0.753
Last Last,Burna Boy,hip-hop,0.565,0.55
Real Life,Burna Boy;Stormzy,hip-hop,0.572,0.415
Real Life,Burna Boy;Stormzy,hip-hop,0.572,0.415
Last Last,Burna Boy,hip-hop,0.565,0.55
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Chaos,Big Sean;Hit-Boy,hip-hop,0.66,0.255
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Chup Chup,Wazir Patar;Roop Bhullar,hip-hop,0.676,0.836
Real Life,Burna Boy;Stormzy,hip-hop,0.568,0.407
B. D’OR,Burna Boy;Wizkid,hip-hop,0.658,0.483
Last Last,Burna Boy,hip-hop,0.565,0.55
Solid,Burna Boy;Blxst;Kehlani,hip-hop,0.509,0.718
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Last Last,Burna Boy,hip-hop,0.565,0.55
Bezerk,Big Sean;Hit-Boy;A$AP Ferg,hip-hop,0.687,0.265
Last Last,Burna Boy,hip-hop,0.565,0.55
B. D’OR,Burna Boy;Wizkid,hip-hop,0.658,0.483
Last Last,Burna Boy,hip-hop,0.565,0.55
Chaos,Big Sean;Hit-Boy,hip-hop,0.66,0.255
Onyeka (Baby) (Mixed),Burna Boy,hip-hop,0.728,0.363
Chaos,Big Sean;Hit-Boy,hip-hop,0.66,0.255
Adore You,Prabh Gill,hip-hop,0.631,0.851
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,hip-hop,0.735,0.0596
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Last Last,Burna Boy,hip-hop,0.565,0.55
I Don't Fuck With You,Big Sean;E-40,hip-hop,0.733,0.395
Heaven's Gate,Burna Boy;Lily Allen,hip-hop,0.854,0.636
I Don't Fuck With You,Big Sean;E-40,hip-hop,0.733,0.395
For My Hand,Burna Boy;Ed Sheeran,hip-hop,0.479,0.717
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Kar Gayi Chull,Badshah;Amaal Mallik;Fazilpuria;Sukriti Kakar;Neha Kakkar,hip-hop,0.737,0.873
Sohnea,Miss Pooja;Millind Gaba,hip-hop,0.745,0.598
Chamkeela Chehra,Badshah,hip-hop,0.854,0.921
"Nenjame (From ""Doctor"")",Anirudh Ravichander,hip-hop,0.647,0.122
Udhungada Sangu,Anirudh Ravichander,hip-hop,0.791,0.798
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Yennai Maatrum Kadhale,Anirudh Ravichander;Sid Sriram,hip-hop,0.766,0.346
Allah Maaf Kre,Amrit Maan;Tehjeeb Hafi,hip-hop,0.501,0.517
Udi Udi Jaye,Sukhwinder Singh;Bhoomi Trivedi;Karsan Sagathia,hip-hop,0.752,0.953
Hooka,Don Omar;Plan B,hip-hop,0.859,0.845
Dile,Don Omar,hip-hop,0.744,0.747
Said Sum,Moneybagg Yo,hip-hop,0.667,0.274
Vacilón,Don Omar,hip-hop,0.519,0.685
Gave It,Moneybagg Yo;Big Homiie G,hip-hop,0.603,0.225
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Te Quiero Pa´Mi,Don Omar;Zion & Lennox,hip-hop,0.816,0.624
Bomba,Don Omar,hip-hop,0.576,0.924
No Te Vayas,Don Omar;Alexis y Fido,hip-hop,0.731,0.611
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
Hooka,Don Omar;Plan B,hip-hop,0.859,0.845
Zumba,Don Omar,hip-hop,0.891,0.828
Pobre Diabla,Don Omar,hip-hop,0.787,0.771
Dile,Don Omar,hip-hop,0.744,0.747
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Least Ian Lie,Moneybagg Yo,hip-hop,0.517,0.816
Pobre Diabla,Don Omar,hip-hop,0.787,0.771
Pobre Diabla,Don Omar,hip-hop,0.787,0.771
Guaya Guaya,Don Omar,hip-hop,0.872,0.696
No Te Vayas,Don Omar;Alexis y Fido,hip-hop,0.731,0.611
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Salió El Sol,Don Omar,hip-hop,0.708,0.965
Encanto,Don Omar;Sharlene Taule,hip-hop,0.871,0.902
Te Quiero Pa´Mi,Don Omar;Zion & Lennox,hip-hop,0.816,0.624
Pobre Diabla,Don Omar,hip-hop,0.787,0.771
Se Menea,Don Omar;Nio Garcia,hip-hop,0.839,0.932
Te Quiero Pa´Mi,Don Omar;Zion & Lennox,hip-hop,0.816,0.624
Te Quiero Pa´Mi,Don Omar;Zion & Lennox,hip-hop,0.816,0.624
Danza Kuduro,Don Omar;Lucenzo,hip-hop,0.917,0.888
Least Ian Lie,Moneybagg Yo,hip-hop,0.517,0.816
Hasta Abajo,Don Omar,hip-hop,0.885,0.673
