track_name,artists,track_genre,energy,valence
El Ojo Blindado,Sumo,alt-rock,0.894,0.67
Wonderful Christmastime,The Shins,alt-rock,0.689,0.899
Nueve,Enjambre,alt-rock,0.832,0.509
Vámonos De Viaje,Bandalos Chinos,alt-rock,0.748,0.868
Wonderful Christmastime,The Shins,alt-rock,0.689,0.899
Wonderful Christmastime,The Shins,alt-rock,0.689,0.899
Santa Monica,Everclear,alt-rock,0.942,0.398
Dime - 2008 Remaster,Gondwana,alt-rock,0.534,0.897
Alive - Chris Lord-Alge Mix,P.O.D.,alt-rock,0.95,0.553
Felicidad,Gondwana,alt-rock,0.666,0.806
Wonderful Christmastime,The Shins,alt-rock,0.689,0.899
Un Toque Mágico,Tex Tex,alt-rock,0.682,0.506
Rompecabezas De Amor... - Live In Buenos Aires / 2016,Las Pastillas del Abuelo,alt-rock,0.688,0.334
Tantas Escaleras - Live In Buenos Aires / 2016,Las Pastillas del Abuelo,alt-rock,0.827,0.549
My Type,Saint Motel,alt-rock,0.896,0.567
Céu Azul,Charlie Brown Jr.,alt-rock,0.598,0.62
Scary Love,The Neighbourhood,alt-rock,0.636,0.147
Mind Over Matter,Young the Giant,alt-rock,0.763,0.293
Selfless,The Strokes,alt-rock,0.679,0.0888
Tears Don't Fall,Bullet For My Valentine,alt-rock,0.931,0.233
Victorious,The Score,alt-rock,0.715,0.277
Cult of Personality,Living Colour,alt-rock,0.918,0.539
Burn It to the Ground,Nickelback,alt-rock,0.922,0.6
Black Hole Sun,Soundgarden,alt-rock,0.828,0.147
About A Girl,Nirvana,alt-rock,0.932,0.591
White Flag,Bishop Briggs,alt-rock,0.805,0.354
"You're Gonna Go Far, Kid",The Offspring,alt-rock,0.917,0.601
Orchestra,The Servant,alt-rock,0.834,0.465
Vinheta: Beat Box II / Como Tudo Deve Ser - Ao Vivo,Charlie Brown Jr.,alt-rock,0.596,0.794
"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",Matt Redman,alt-rock,0.561,0.306
Pontes Indestrutíveis,Charlie Brown Jr.,alt-rock,0.711,0.808
Mute,Drowning Pool,alt-rock,0.815,0.378
Ella Debe Estar Tan Linda,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.863,0.447
Tudo Que Ela Gosta De Escutar - Ao Vivo,Charlie Brown Jr.,alt-rock,0.89,0.73
Se te nota,Los Tipitos,alt-rock,0.677,0.702
Superlógico,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.73,0.761
Hoje - Ao Vivo,Charlie Brown Jr.;Marcelo Nova,alt-rock,0.967,0.44
Te Estoy Mirando,Caifanes,alt-rock,0.957,0.683
Rodo cotidiano - Ao vivo,O Rappa,alt-rock,0.896,0.392
Candombe de Resacas,Las Pastillas del Abuelo,alt-rock,0.706,0.537
La Flor Azul,Divididos,alt-rock,0.677,0.754
Tendo A Lua - Ao Vivo,Os Paralamas Do Sucesso;Pitty,alt-rock,0.601,0.643
Por Onde Você Anda?,Detonautas Roque Clube,alt-rock,0.608,0.312
100 Años,Guasones,alt-rock,0.812,0.455
Pelantur,The Adams,alt-rock,0.943,0.457
Pela Última Vez,NX Zero,alt-rock,0.939,0.638
Hasta Acá Nos Ayudó Dios!,Las Pastillas del Abuelo,alt-rock,0.65,0.638
Jingle Bells,Matthew West,alt-rock,0.675,0.594
I Want An Alien For Christmas,Fountains Of Wayne,alt-rock,0.802,0.625
Inferno são os outros,Detonautas Roque Clube,alt-rock,0.797,0.563
The Man In The Santa Suit,Fountains Of Wayne,alt-rock,0.72,0.948
Sorted For E's & Wizz,Pulp,alt-rock,0.9,0.536
"Come On, Christmas",Matthew West,alt-rock,0.846,0.714
Aunque No Quiero,Los Caligaris,alt-rock,0.79,0.644
A Los Ojos,Los Rodriguez,alt-rock,0.886,0.831
Dispara,Los Rodriguez,alt-rock,0.92,0.822
Senorita,Los Rodriguez,alt-rock,0.901,0.932
100 Pajaros Volando,Los Rodriguez,alt-rock,0.663,0.398
The Man In The Santa Suit,Fountains Of Wayne,alt-rock,0.72,0.948
Mi Enfermedad,Los Rodriguez,alt-rock,0.96,0.894
Rompecabezas De Amor... - Live In Buenos Aires / 2016,Las Pastillas del Abuelo,alt-rock,0.688,0.337
¿Qué Ves?,Divididos,alt-rock,0.53,0.751
Ala Delta,Divididos,alt-rock,0.622,0.734
Quien Te Cantara,Interpuesto,alt-rock,0.783,0.507
Baby Came Home 2 / Valentines,The Neighbourhood,alt-rock,0.499,0.108
Electric Feel,MGMT,alt-rock,0.803,0.561
Love It If We Made It,The 1975,alt-rock,0.745,0.0631
TOOTIMETOOTIMETOOTIME,The 1975,alt-rock,0.824,0.518
Butterfly,Crazy Town,alt-rock,0.811,0.609
Passion,RAC;Louis The Child,alt-rock,0.721,0.88
I Always Wanna Die (Sometimes),The 1975,alt-rock,0.473,0.0398
Alive,Empire of the Sun,alt-rock,0.882,0.399
Cradled in Love,Poets of the Fall,alt-rock,0.474,0.317
Lips Of An Angel,Hinder,alt-rock,0.736,0.251
Exit Music (For A Film),Radiohead,alt-rock,0.276,0.195
The Middle,Jimmy Eat World,alt-rock,0.849,0.903
Weird Fishes/ Arpeggi,Radiohead,alt-rock,0.61,0.199
Cough Syrup,Young the Giant,alt-rock,0.721,0.225
Hopeless Romance,Goodnight Fellows,alt-rock,0.349,0.798
Dani California,Red Hot Chili Peppers,alt-rock,0.913,0.73
Eye Of The Storm,Watt White,alt-rock,0.942,0.629
Be Somebody,Thousand Foot Krutch,alt-rock,0.669,0.312
Be Yourself,Audioslave,alt-rock,0.845,0.317
Song 2 - 2012 Remaster,Blur,alt-rock,0.789,0.918
Metalingus,Alter Bridge,alt-rock,0.981,0.163
This Is Amazing Grace,Phil Wickham,alt-rock,0.814,0.277
Fusilados por la Cruz Roja,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.873,0.868
In The Name Of Love - Recorded At Spotify Studios NYC,Kari Jobe,alt-rock,0.375,0.187
O Coro Vai Come - Ao Vivo,Charlie Brown Jr.,alt-rock,0.981,0.896
Gökyüzüm Siyah Olsa Da,Ne Jupiter,alt-rock,0.563,0.302
In The Name Of Love - Recorded At Spotify Studios NYC,Kari Jobe,alt-rock,0.375,0.187
Toxi-Taxi,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.858,0.704
Tudo Pro Alto,Charlie Brown Jr.,alt-rock,0.945,0.603
Carolina,Mancha De Rolando,alt-rock,0.67,0.618
A Banca (Ratatá É Bicho Solto) - Ao Vivo,Charlie Brown Jr.;RZO,alt-rock,0.898,0.827
El Universal,Kapanga,alt-rock,0.885,0.857
Anger Left Behind,Atreyu,alt-rock,0.987,0.25
Quinta-Feira,Charlie Brown Jr.,alt-rock,0.646,0.824
Música,Tan Bionica,alt-rock,0.882,0.535
Deléctrico,Babasónicos,alt-rock,0.907,0.783
I Want An Alien For Christmas,Fountains Of Wayne,alt-rock,0.802,0.625
Murasaki,Comisario Pantera;Luis Humberto Navejas,alt-rock,0.73,0.3
Presión,Callejeros,alt-rock,0.938,0.643
Razón - En Vivo,Los Caligaris,alt-rock,0.87,0.588
Super Hero,Atreyu,alt-rock,0.914,0.158
Jingle Bell Rock,Jeremy Camp,alt-rock,0.932,0.493
Lourinha Bombril,Os Paralamas Do Sucesso,alt-rock,0.907,0.8
Closing Time,Semisonic,alt-rock,0.854,0.274
No Me Sueltes (Es Posible),Kapanga,alt-rock,0.908,0.77
Let It Snow,Jeremy Camp,alt-rock,0.705,0.943
Get Innocuous! - Soulwax Remix,LCD Soundsystem;Soulwax,alt-rock,0.997,0.693
Chico Común,La 25,alt-rock,0.94,0.637
Inercia,Las Pastillas del Abuelo;Alejandro Vazquez,alt-rock,0.936,0.925
Confisco - Ao Vivo - Chegou Quem Faltava,Charlie Brown Jr.,alt-rock,0.969,0.389
Rockstar,Nickelback,alt-rock,0.91,0.693
Bottom Of The Deep Blue Sea,MISSIO,alt-rock,0.754,0.241
Song for Zula,Phosphorescent,alt-rock,0.623,0.525
Chocolate,The 1975,alt-rock,0.938,0.607
The Sound,The 1975,alt-rock,0.936,0.566
Trust in You,Lauren Daigle,alt-rock,0.636,0.203
Take Me Out,Franz Ferdinand,alt-rock,0.663,0.527
Black,Pearl Jam,alt-rock,0.684,0.2
Alive,Pearl Jam,alt-rock,0.875,0.595
Gladiator,Zayde Wølf,alt-rock,0.78,0.514
Living Hope,Phil Wickham,alt-rock,0.535,0.316
Symphony Of Destruction,Megadeth,alt-rock,0.891,0.51
Em busca do porrão - Versão 2,O Rappa,alt-rock,0.57,0.78
The Heart Of Worship,Matt Redman,alt-rock,0.28,0.233
Na horda - Ao vivo,O Rappa,alt-rock,0.857,0.697
Quinta-Feira - Ao Vivo,Charlie Brown Jr.,alt-rock,0.834,0.834
Buscando un Símbolo de Paz,Charly García,alt-rock,0.926,0.58
Hechizos,Catupecu Machu,alt-rock,0.907,0.427
Mawar Merah,Slank,alt-rock,0.593,0.41
Losing My Edge,LCD Soundsystem,alt-rock,0.978,0.89
Davidian,Machine Head,alt-rock,0.937,0.306
Quando o sol se for,Detonautas Roque Clube,alt-rock,0.736,0.605
Closing Time,Semisonic,alt-rock,0.854,0.274
Otro Jueves Cobarde,Los Caballeros De La Quema,alt-rock,0.511,0.593
One Headlight,The Wallflowers,alt-rock,0.643,0.771
Anna Júlia - Ao Vivo,Los Hermanos,alt-rock,0.948,0.444
"I Need Some Sleep - From ""Shrek 2"" Soundtrack",Eels,alt-rock,0.307,0.193
Go Amanda,Steve Earle,alt-rock,0.716,0.648
El Recuento de los Daños,Los Estramboticos,alt-rock,0.696,0.818
Thunder Kiss '65,White Zombie,alt-rock,0.937,0.395
Mountain Song,Jane's Addiction,alt-rock,0.932,0.315
Primavera,Los Hermanos,alt-rock,0.624,0.408
Davidian,Machine Head,alt-rock,0.937,0.306
Canción para mañana,Los Bunkers,alt-rock,0.878,0.43
Everything's Gonna Be Cool This Christmas,Eels,alt-rock,0.893,0.756
God Rest Ye Merry Gentlemen (Hallelujah),Rend Collective;We The Kingdom,alt-rock,0.884,0.555
"Christmas Is Going To The Dogs - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",Eels,alt-rock,0.865,0.921
More Human Than Human,White Zombie,alt-rock,0.961,0.537
One Headlight,The Wallflowers,alt-rock,0.643,0.771
"Christmas Is Going To The Dogs - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",Eels,alt-rock,0.865,0.921
"I'm Your Boogieman - From ""The Crow: City Of Angels"" Soundtrack",White Zombie,alt-rock,0.985,0.446
Everything's Gonna Be Cool This Christmas,Eels,alt-rock,0.893,0.756
Everything's Gonna Be Cool This Christmas,Eels,alt-rock,0.893,0.756
Daft Punk Is Playing at My House,LCD Soundsystem,alt-rock,0.839,0.977
Ding Dong Merrily On High (The Celebration's Starting),Rend Collective,alt-rock,0.715,0.959
Texan Book of the Dead,Clutch,alt-rock,0.88,0.683
Everything's Gonna Be Cool This Christmas,Eels,alt-rock,0.893,0.756
More Human Than Human,White Zombie,alt-rock,0.961,0.537
Thunder Kiss '65,White Zombie,alt-rock,0.937,0.395
"I'm Your Boogieman - From ""The Crow: City Of Angels"" Soundtrack",White Zombie,alt-rock,0.985,0.446
W.D.Y.W.F.M?,The Neighbourhood,alt-rock,0.845,0.508
Last Kiss,Pearl Jam,alt-rock,0.692,0.774
A Change Of Heart,The 1975,alt-rock,0.502,0.533
Dreamin (with blackbear),The Score;blackbear,alt-rock,0.726,0.616
Nude,Radiohead,alt-rock,0.342,0.167
Where Did You Sleep Last Night,Nirvana,alt-rock,0.59,0.364
I Am Defiant,The Seige,alt-rock,0.859,0.504
Drive,Incubus,alt-rock,0.792,0.666
Ever Enough,A Rocket To The Moon,alt-rock,0.625,0.293
Last Nite,The Strokes,alt-rock,0.91,0.767
Don't Speak,No Doubt,alt-rock,0.709,0.536
Human,The Killers,alt-rock,0.8,0.582
Somebody Told Me,The Killers,alt-rock,0.97,0.689
All Apologies,Nirvana,alt-rock,0.632,0.359
Oi :),Lupa,alt-rock,0.679,0.587
Joker And The Thief,Wolfmother,alt-rock,0.8,0.465
The Drummer,Red Hot Chili Peppers,alt-rock,0.894,0.784
Fire,Barns Courtney,alt-rock,0.64,0.392
Head Up,The Score,alt-rock,0.638,0.269
Not Gonna Die,Skillet,alt-rock,0.953,0.475
My Sacrifice,Creed,alt-rock,0.88,0.257
Animal I Have Become,Three Days Grace,alt-rock,0.853,0.506
Rodo cotidiano (Participação especial Maria Rita) - Ao vivo acústico,O Rappa;Maria Rita / 1134893,alt-rock,0.704,0.505
Blues de la Artillería,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.62,0.876
Las Batallas/Rarotonga - MTV Unplugged,Café Tacvba,alt-rock,0.949,0.441
Ladrón de Mi Cerebro,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.784,0.572
Pecados para Dos,Virus,alt-rock,0.805,0.345
Piedra,Caifanes,alt-rock,0.816,0.616
Hola Noviembre,Tan Bionica,alt-rock,0.835,0.525
Agua,Los Piojos,alt-rock,0.67,0.375
Always Like This,Bombay Bicycle Club,alt-rock,0.613,0.679
The Spirit Of Christmas - Medley,Michael W. Smith,alt-rock,0.478,0.127
Sunburn,Fuel,alt-rock,0.795,0.544
Todo Preso Es Político,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.863,0.685
Ando Meio Desligado,Pato Fu,alt-rock,0.661,0.614
Capitán América,Las Pelotas,alt-rock,0.789,0.934
Que Pasará,Panteon Rococo,alt-rock,0.878,0.833
Won't Back Down,Fuel,alt-rock,0.883,0.133
Jerusalem,Steve Earle,alt-rock,0.776,0.403
I Don't Wanna Be Me,Type O Negative,alt-rock,0.977,0.0449
Ciencia De La Lluvia,Enjambre,alt-rock,0.952,0.502
I Don't Wanna Be Me,Type O Negative,alt-rock,0.977,0.0449
Little Drummer Boy,The Dandy Warhols,alt-rock,0.815,0.0785
Cielo De Un Solo Color,No Te Va Gustar,alt-rock,0.715,0.564
Las Trémulas Canciones,Estelares,alt-rock,0.679,0.772
El Balneario de los Doctores Crotos,Los Piojos,alt-rock,0.808,0.653
Eiti-Leda (Remasterizado 2021),Serú Girán,alt-rock,0.449,0.286
Mil Canciones,La 25,alt-rock,0.851,0.49
Nadie Cree en Mi Canción,Los Gardelitos,alt-rock,0.898,0.853
Sortilegio de Arrabal (En Vivo),Los Gardelitos,alt-rock,0.887,0.531
Vampire,Dominic Fike,alt-rock,0.735,0.698
Sincerity Is Scary,The 1975,alt-rock,0.524,0.475
Seven Nation Army - The Glitch Mob Remix,The White Stripes;The Glitch Mob,alt-rock,0.844,0.198
Dancing in the Moonlight,Toploader,alt-rock,0.845,0.871
Part Of The Band,The 1975,alt-rock,0.51,0.831
Unsteady - Erich Lee Gravity Remix,X Ambassadors;Erich Lee,alt-rock,0.574,0.0736
Du hast,Rammstein,alt-rock,0.922,0.716
Heroes,Zayde Wølf,alt-rock,0.714,0.312
S.L.U.T.,Bea Miller,alt-rock,0.773,0.724
The Best,Future Royalty,alt-rock,0.861,0.575
Choke,I DONT KNOW HOW BUT THEY FOUND ME,alt-rock,0.85,0.583
Blood // Water,grandson,alt-rock,0.891,0.628
The Hunter,Adam Jensen,alt-rock,0.762,0.564
Reptilia,The Strokes,alt-rock,0.649,0.77
Comatose,Skillet,alt-rock,0.955,0.446
Rape Me,Nirvana,alt-rock,0.746,0.229
In The End,Black Veil Brides,alt-rock,0.939,0.27
Delusions of Saviour,Slayer,alt-rock,0.805,0.25
Arriving Somewhere But Not Here,Porcupine Tree,alt-rock,0.789,0.048
...aynı yer,Birileri,alt-rock,0.414,0.692
The Kids Aren't Alright,The Offspring,alt-rock,0.943,0.766
Olvidar,Los Caligaris,alt-rock,0.712,0.872
Perfidia,La Portuaria,alt-rock,0.701,0.885
La Casada,Las Pastillas del Abuelo,alt-rock,0.875,0.886
Angels (Singing Gloria),Matt Redman;Chris Tomlin,alt-rock,0.239,0.0697
Perdiendo el Tiempo,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.85,0.663
La Única Voz,No Te Va Gustar,alt-rock,0.727,0.865
Lobo,Jóvenes Pordioseros,alt-rock,0.919,0.909
White Christmas,Michael W. Smith;Lady Antebellum,alt-rock,0.552,0.35
Spellbound,Siouxsie and the Banshees,alt-rock,0.931,0.295
Happy Holiday / Holiday Season - Medley,Michael W. Smith,alt-rock,0.67,0.494
Além do Que Se Vê,Los Hermanos,alt-rock,0.498,0.767
Que Empiece el Juego,El Cuarteto De Nos,alt-rock,0.723,0.533
Halloween,Siouxsie and the Banshees,alt-rock,0.91,0.364
Hiereme,La Verbena Popular,alt-rock,0.805,0.912
Spellbound,Siouxsie and the Banshees,alt-rock,0.931,0.295
Dile,Celso Piña,alt-rock,0.402,0.865
Halloween,Siouxsie and the Banshees,alt-rock,0.91,0.364
Halloween,Siouxsie and the Banshees,alt-rock,0.91,0.364
Bolso Gris,Los Caligaris,alt-rock,0.72,0.771
Halloween,Siouxsie and the Banshees,alt-rock,0.91,0.364
Rimbaud,Estelares,alt-rock,0.737,0.608
Esta Noche - En Vivo,Panteon Rococo,alt-rock,0.953,0.167
Halloween,Siouxsie and the Banshees,alt-rock,0.91,0.364
Y La Esperanza,Enjambre,alt-rock,0.642,0.358
Cobarde para Amar,Los Gardelitos,alt-rock,0.729,0.722
Eliza Mi Hortaliza,Enjambre,alt-rock,0.851,0.481
Rezo Por Vos,Luis Alberto Spinetta,alt-rock,0.824,0.435
Rosa Náutica (Del Piso),Enjambre,alt-rock,0.849,0.136
Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) - Vivo en el Palacio de los Deportes,Los Auténticos Decadentes;Fernando Ruiz Diaz,alt-rock,0.873,0.235
A Little Death,The Neighbourhood,alt-rock,0.763,0.338
Free Animal,Foreign Air,alt-rock,0.583,0.406
Rain (from The Suicide Squad),grandson;Jessie Reyez,alt-rock,0.643,0.219
For the Damaged Coda,Blonde Redhead,alt-rock,0.47,0.0766
Sweater Weather - Young Saab Remix,The Neighbourhood;Young Saab,alt-rock,0.954,0.421
like that,Bea Miller,alt-rock,0.445,0.347
Ode To The Mets,The Strokes,alt-rock,0.617,0.201
Hustler,Zayde Wølf,alt-rock,0.857,0.888
All the Pretty Girls,KALEO,alt-rock,0.496,0.352
Fever Dream,Palaye Royale,alt-rock,0.894,0.164
Here Without You - Acoustic Version,3 Doors Down,alt-rock,0.574,0.308
Don’t Delete The Kisses,Wolf Alice,alt-rock,0.789,0.348
Tippa My Tongue,Red Hot Chili Peppers,alt-rock,0.913,0.795
Paranoid Android,Radiohead,alt-rock,0.848,0.207
Can You Hear Me Now,The Score,alt-rock,0.781,0.155
Learn to Fly,Foo Fighters,alt-rock,0.919,0.537
BENİM KAFAM SİKTİRMİŞ GİTMİŞ,Büyük Ev Ablukada,alt-rock,0.652,0.847
Trains - Remastered,Porcupine Tree,alt-rock,0.581,0.213
Por Cel,Ciro y los Persas,alt-rock,0.776,0.815
Cicatriz,Conociendo Rusia,alt-rock,0.606,0.483
Uns Dias,Os Paralamas Do Sucesso,alt-rock,0.702,0.6
Aşık Olmamam Gerek - Canlı Akustik,Birileri,alt-rock,0.733,0.657
Hoje O Céu Abriu,NX Zero,alt-rock,0.918,0.595
Silencio - En Vivo,Los Tipitos,alt-rock,0.765,0.599
Estertor,Babasónicos,alt-rock,0.692,0.494
El Arte del Buen Comer,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.704,0.298
Balerina,Efek Rumah Kaca,alt-rock,0.826,0.666
Vivir Así Es Morir de Amor,Los Caligaris;Pedro Fernández,alt-rock,0.739,0.809
Lo Que Me Mata,La Franela,alt-rock,0.811,0.722
Poco,No Te Va Gustar;Draco Rosa,alt-rock,0.747,0.659
Porno Star,Bersuit Vergarabat,alt-rock,0.89,0.712
Camaleón - Remasterizado 2007,Soda Stereo,alt-rock,0.92,0.55
Me Juego el Corazón?,Las Pastillas del Abuelo,alt-rock,0.826,0.918
Buenas Noticias,Patricio Rey y sus Redonditos de Ricota,alt-rock,0.761,0.791
Helping Hand - Remastered,The Screaming Jets,alt-rock,0.715,0.536
Oír Tu Voz,Los Estramboticos,alt-rock,0.907,0.922
Para No Verme Más - En Vivo,La Vela Puerca,alt-rock,0.584,0.195
Canção Pra Você Viver Mais,Pato Fu,alt-rock,0.647,0.762
Spellbound,Siouxsie and the Banshees,alt-rock,0.931,0.295
Teardrinker,Mastodon,alt-rock,0.979,0.227
Teardrinker,Mastodon,alt-rock,0.979,0.227
Spellbound,Siouxsie and the Banshees,alt-rock,0.931,0.295
Chica Suburbana,La 25,alt-rock,0.924,0.962
Hasta Que Te Conocí,Panteon Rococo;Santa Fe Klan,alt-rock,0.684,0.328
Falacia,Enjambre,alt-rock,0.793,0.541
Escombro En La Ciudad,La 25,alt-rock,0.781,0.902
Por Amarte,Juan Ingaramo,alt-rock,0.813,0.79
Te Vas a Acordar de Mí,Panteon Rococo,alt-rock,0.808,0.685
Teardrinker,Mastodon,alt-rock,0.979,0.227
Mezclas Raras,Los Gardelitos,alt-rock,0.764,0.66
Prey,The Neighbourhood,alt-rock,0.779,0.197
Change (In the House of Flies),Deftones,alt-rock,0.853,0.179
Like a Stone,Audioslave,alt-rock,0.568,0.516
How to Disappear Completely,Radiohead,alt-rock,0.302,0.19
Best of You,Foo Fighters,alt-rock,0.94,0.369
Who I Am,The Score,alt-rock,0.689,0.647
Street Fight,Adam Jensen,alt-rock,0.738,0.349
Rescue,Lauren Daigle,alt-rock,0.237,0.108
Cold-Blooded,Zayde Wølf,alt-rock,0.72,0.155
Playground (from the series Arcane League of Legends),Bea Miller,alt-rock,0.704,0.361
Walk,Saint Chaos;Sam Tinnesz,alt-rock,0.883,0.796
Fake as Fu@k,Red Hot Chili Peppers,alt-rock,0.777,0.401
Could Have Been Me,The Struts,alt-rock,0.907,0.434
Eddie,Red Hot Chili Peppers,alt-rock,0.809,0.525
Bella,Red Hot Chili Peppers,alt-rock,0.815,0.812
Roulette,Red Hot Chili Peppers,alt-rock,0.869,0.84
Akıbet,Duman,alt-rock,0.537,0.181
In the Snow,Red Hot Chili Peppers,alt-rock,0.347,0.443
Walk,Pantera,alt-rock,0.704,0.703
Howlin' for You,The Black Keys,alt-rock,0.747,0.38
Reach Out,Red Hot Chili Peppers,alt-rock,0.71,0.487
Legendary,Skillet,alt-rock,0.924,0.242
Amor Loco,Emmanuel Horvilleur;Zoe Gotusso,alt-rock,0.4,0.747
Tornado Of Souls - Remastered 2004,Megadeth,alt-rock,0.982,0.361
End of Me,Ashes Remain,alt-rock,0.823,0.572
Tuyo siempre,Andrés Calamaro,alt-rock,0.648,0.74
La Ensalada,Tan Bionica,alt-rock,0.833,0.579
Laberintos,División Minúscula,alt-rock,0.969,0.709
Antonia,Gondwana,alt-rock,0.64,0.94
Tanto (I Want You) - Ao Vivo,Skank,alt-rock,0.839,0.533
La Balada,Cuca,alt-rock,0.512,0.187
Carmela - Remasterizado 2008,Los Fabulosos Cadillacs,alt-rock,0.891,0.841
Radio Kriminal - Remasterizado 2008,Los Fabulosos Cadillacs,alt-rock,0.701,0.251
Looks That Kill,Static-X,alt-rock,0.956,0.669
Cerveza,Las Pastillas del Abuelo,alt-rock,0.554,0.565
"Vivir Así, Es Morir de Amor",La Gusana Ciega,alt-rock,0.83,0.73
Cold,Static-X,alt-rock,0.962,0.721
The Christmas Song,Newsboys,alt-rock,0.455,0.237
Wicked Ones,Dorothy,alt-rock,0.647,0.691
Impacto,Enjambre,alt-rock,0.706,0.772
Me Gusta Ese Tajo,Pescado Rabioso,alt-rock,0.717,0.673
Noche Sin Luciérnagas,Fernando Delgadillo,alt-rock,0.38,0.431
All I Want For Christmas Is You,Newsboys,alt-rock,0.909,0.594
Cleveland Rocks,The Presidents Of The United States Of America,alt-rock,0.816,0.644
Sanguijuela,Enjambre,alt-rock,0.945,0.456
En Tu Día,Enjambre,alt-rock,0.903,0.746
Zafar - En Vivo,La Vela Puerca;Emiliano Brancciari,alt-rock,0.637,0.611
Absolutismos,Las Pastillas del Abuelo,alt-rock,0.868,0.498
La Distancia,Panteon Rococo,alt-rock,0.955,0.904
Melancolía,Estelares,alt-rock,0.775,0.671
Broken,Seether;Amy Lee,alt-rock,0.61,0.214
Nutshell,Alice In Chains,alt-rock,0.561,0.159
Animal,Neon Trees,alt-rock,0.829,0.739
Sweet Dreams (Are Made Of This),Marilyn Manson,alt-rock,0.642,0.129
In My Bones,The Score,alt-rock,0.678,0.453
Bulletproof (with XYLØ),The Score;XYLØ,alt-rock,0.714,0.533
Time of Dying,Three Days Grace,alt-rock,0.873,0.452
God Only Knows,for KING & COUNTRY,alt-rock,0.417,0.263
Whispers in the Dark,Skillet,alt-rock,0.938,0.335
Enemies,The Score,alt-rock,0.832,0.3
22,Gece,alt-rock,0.794,0.338
Carry Me Home,Red Hot Chili Peppers,alt-rock,0.715,0.222
La La La La La La La La,Red Hot Chili Peppers,alt-rock,0.217,0.179
Darkside,grandson,alt-rock,0.701,0.18
In Bloom,Nirvana,alt-rock,0.876,0.512
Afterlife,Red Hot Chili Peppers,alt-rock,0.866,0.824
The Pot,TOOL,alt-rock,0.79,0.466
Stacy's Mom,Fountains Of Wayne,alt-rock,0.75,0.927
Handful,Red Hot Chili Peppers,alt-rock,0.601,0.552
Bag of Grins,Red Hot Chili Peppers,alt-rock,0.812,0.303
Shoot Me a Smile,Red Hot Chili Peppers,alt-rock,0.798,0.399
La Nave,Ratones Paranoicos,alt-rock,0.896,0.787
Arrullo De Estrellas,Zoé,alt-rock,0.76,0.405
My God Is Still The Same,Sanctus Real,alt-rock,0.821,0.398
Totally,Inhaler,alt-rock,0.718,0.371
La Luna,Conociendo Rusia,alt-rock,0.456,0.231
Sanki Yapamadım,Yaşlı Amca,alt-rock,0.567,0.639
Wild Child,The Black Keys,alt-rock,0.639,0.957
Man in the Box,Alice In Chains,alt-rock,0.791,0.758
Kendi Evimde Deplasmandayım,Yüzyüzeyken Konuşuruz,alt-rock,0.717,0.838
Últimos Días,Zoé,alt-rock,0.92,0.438
Miño,Los Bunkers,alt-rock,0.906,0.839
No Te Alejes Tanto De Mí,Luis Alberto Spinetta,alt-rock,0.292,0.696
Sin Ti No Puede Estar Tan Mal,Ximena Sariñana,alt-rock,0.58,0.59
Te Puedes Matar,Los Daniels,alt-rock,0.862,0.24
Cheer Up Baby,Inhaler,alt-rock,0.914,0.326
Es Poderoso,Marilina Bertoldi,alt-rock,0.784,0.805
Tyson,Los Caligaris,alt-rock,0.884,0.657
Melhor Plantar o Bem,Detonautas Roque Clube,alt-rock,0.85,0.878
Ciudad Traicionera,Joe Vasconcellos,alt-rock,0.311,0.33
Payaso,Molotov,alt-rock,0.896,0.396
Medusa,Anthrax,alt-rock,0.814,0.676
Será por Eso,Caifanes,alt-rock,0.774,0.465
Indians,Anthrax,alt-rock,0.983,0.422
Só por hoje / Tenis Roque,Detonautas Roque Clube,alt-rock,0.796,0.339
Veinticinco Rosas,Panteon Rococo,alt-rock,0.74,0.852
Homografobia,Enjambre,alt-rock,0.885,0.336
Necesito Tu Amor,Fidel Nadal,alt-rock,0.827,0.781
Mundo Agradable,Serú Girán,alt-rock,0.502,0.294
Bring The Noise,Anthrax;Public Enemy,alt-rock,0.831,0.281
My Type,Saint Motel,alt-rock,0.897,0.578
still feel.,half•alive,alt-rock,0.516,0.715
Time to Pretend,MGMT,alt-rock,0.94,0.421
Young Folks,Peter Bjorn and John,alt-rock,0.812,0.662
When You Were Young,The Killers,alt-rock,0.988,0.321
Sonne,Rammstein,alt-rock,0.917,0.313
"You Know My Name - From ""Casino Royale"" Soundtrack",Chris Cornell,alt-rock,0.869,0.384
By the Way,Red Hot Chili Peppers,alt-rock,0.97,0.198
